loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_Timestamp_since1970(s),IP_en0(txt),IP_pdp_ip0(txt),deviceID(txt),deviceOrientationTimeStamp_since1970(s),deviceOrientation(Z),batteryTimeStamp_since1970(s),batteryState(R),batteryLevel(Z),label(N)
2024-05-14T13:52:55.082+02:00,1,1715687575.000471,53.22959405370248,10.40533511832956,30.36692,0.07433701,0.3079722,-1,-1,3.112662654838565,4.91282690820287,-9999,1715687575.073043,-0.3295822143554688,-24.92819213867188,-34.16314697265625,171.3102569580078,167.1389312744141,11.4511137008667,1381814.39632075,0.0900115966796875,-0.34735107421875,-0.937530517578125,1381814.36269575,-0.3314194679260254,-0.1840744912624359,-0.1523703634738922,1381814.38700675,101.06640625,-376.2847290039062,-801.8775024414062,1381814.36767675,0.007147956005376739,0.04659805817518052,0.2248816412777272,-0.4184922277927399,-0.3017400503158569,-0.1460241973400116,0.06831546127796173,-0.132904976606369,0.1765668988227844,XArbitraryCorrectedZVertical,0.112090132778781,0.02355056257795845,0.006164429461999293,0.9933998118291633,0.04540830478072166,-0.2229909896850586,-0.9737623333930969,0.03717803955078125,-25.4678955078125,-33.622802734375,-1,2,0,unknown,0,null,null,0,0,0,0,0,0,0,null,0,0,0,0,0,,,my_iOS_device,0,1,1715687575.060727,1,0.6,0
2024-05-14T13:52:55.112+02:00,2,1715687575.000471,53.22959405370248,10.40533511832956,30.36692,0.07433701,0.3079722,-1,-1,3.112662654838565,4.91282690820287,-9999,1715687575.092474,-0.5474395751953125,-24.64788818359375,-34.31585693359375,171.2905578613281,167.1192321777344,11.45178318023682,1381814.45609875,0.0127716064453125,-0.295440673828125,-0.9443817138671875,1381814.42247375,-0.3288615047931671,-0.2667800188064575,0.0435757078230381,1381814.44801575,100.1101684570312,-375.6268310546875,-802.6890869140625,1381814.43741775,0.007829607784595174,0.02313014548921344,0.1956482387850201,-0.1962815076112747,-0.200776994228363,0.02975388988852501,-0.02119147963821888,-0.1122533977031708,-0.02243804931640625,XArbitraryCorrectedZVertical,0.09761582934431019,0.01189176030245895,0.005025322147622268,0.9951404849384735,0.02268684282898903,-0.1944024413824081,-0.9806594848632812,-0.4308319091796875,-24.52947998046875,-34.3446044921875,-1,2,0,unknown,0,null,null,0,0,0,0,0,0,0,null,0,0,0,0,1715687575.08594,0.0.0.0,100.121.138.39,my_iOS_device,0,1,1715687575.060727,1,0.6,0
2024-05-14T13:52:55.172+02:00,3,1715687575.000471,53.22959405370248,10.40533511832956,30.36692,0.07433701,0.3079722,-1,-1,3.112662654838565,4.91282690820287,-9999,1715687575.152265,-0.9453811645507812,-24.09323120117188,-34.70501708984375,171.1605987548828,166.9892730712891,11.45377540588379,1381814.51587675,-0.023895263671875,-0.2608642578125,-0.9307708740234375,1381814.48225175,-0.2695286870002747,-0.1124019101262093,0.05657246708869934,1381814.50902675,99.84913635253906,-375.0797119140625,-803.12646484375,1381814.50715975,0.0112340968930302,0.01288129028491914,0.1793933275800899,-0.3068863749504089,-0.1404889523983002,-0.00185360386967659,-0.03505886346101761,-0.08404897153377533,0.05947780609130859,XArbitraryCorrectedZVertical,0.08953713599044429,0.006917750163035944,0.006171239294813415,0.9959403186530038,0.01267422270029783,-0.1784326732158661,-0.9838705062866211,-1.066848754882812,-23.96438598632812,-34.98992919921875,-1,2,0,unknown,0,null,null,0,0,0,0,0,0,0,null,0,0,0,0,1715687575.08594,0.0.0.0,100.121.138.39,my_iOS_device,0,1,1715687575.060727,1,0.6,0
2024-05-14T13:52:55.232+02:00,4,1715687575.000471,53.22959405370248,10.40533511832956,30.36692,0.07433701,0.3079722,-1,-1,3.112662654838565,4.91282690820287,-9999,1715687575.212079,-1.107429504394531,-23.710205078125,-35.09844970703125,171.3528747558594,167.1815490722656,11.45577335357666,1381814.57565575,-0.0127105712890625,-0.2664337158203125,-0.9287261962890625,1381814.54202975,-0.2842716574668884,-0.1364065706729889,-0.067618727684021,1381814.57003775,99.91423034667969,-374.625244140625,-803.253173828125,1381814.54202975,0.009682785713766523,0.007790256318247469,0.1690244145534607,-0.28166264295578,-0.136957973241806,-0.07428885996341705,-0.02455538138747215,-0.09737369418144226,0.06620955467224121,XArbitraryCorrectedZVertical,0.08439122019066725,0.004289836190076518,0.005152847747134801,0.9964101504164331,0.007679162546992302,-0.1682207435369492,-0.9857194423675537,-0.9741439819335938,-23.76318359375,-35.1624755859375,-1,2,0,unknown,0,null,null,0,0,0,0,0,0,0,null,0,0,0,0,1715687575.08594,0.0.0.0,100.121.138.39,my_iOS_device,0,1,1715687575.060727,1,0.6,0
2024-05-14T13:52:55.292+02:00,5,1715687575.000471,53.22959405370248,10.40533511832956,30.36692,0.07433701,0.3079722,-1,-1,3.112662654838565,4.91282690820287,-9999,1715687575.272066,-1.124305725097656,-23.14141845703125,-35.17498779296875,171.5790252685547,167.4076995849609,11.45777416229248,1381814.63543375,0.00616455078125,-0.2530517578125,-0.9752197265625,1381814.60180875,-0.2314681112766266,-0.01534087304025888,-0.07174102962017059,1381814.63105575,100.1346130371094,-374.1029052734375,-803.2687377929688,1381814.61177175,0.005010580009294182,0.006441537158153089,0.1530261648253004,-0.2158275246620178,-0.02607854269444942,-0.08538032323122025,-0.01317163743078709,-0.1124781668186188,0.02976721525192261,XArbitraryCorrectedZVertical,0.07642976530755761,0.003402829103891664,0.002744133953279433,0.9970654211723079,0.006366219371557236,-0.1524296253919601,-0.9882938265800476,-1.124305725097656,-23.14141845703125,-35.17498779296875,-1,2,0,unknown,0,null,null,0,0,0,0,0,0,0,null,0,0,0,0,1715687575.08594,0.0.0.0,100.121.138.39,my_iOS_device,0,1,1715687575.060727,1,0.6,0
2024-05-14T13:52:55.352+02:00,6,1715687575.000471,53.22959405370248,10.40533511832956,30.36692,0.07433701,0.3079722,-1,-1,3.112662654838565,4.91282690820287,-9999,1715687575.331594,-1.238433837890625,-23.0205078125,-35.6697998046875,171.8652648925781,167.6939392089844,11.45911407470703,1381814.69521175,-0.0155029296875,-0.275543212890625,-0.969940185546875,1381814.66158675,-0.1106870993971825,-0.1051895394921303,-0.07321269810199738,1381814.69206775,99.89984130859375,-374.00146484375,-803.505126953125,1381814.68151275,-0.000710106448618353,0.00193501527361797,0.1455069072656197,-0.003404373303055763,-0.05397402867674828,-0.06971382349729538,-0.01326710358262062,-0.1180064380168915,-0.0004069805145263672,XArbitraryCorrectedZVertical,0.07268958835540887,0.0009391394017105871,-0.0002837863691994983,0.9973541958929989,0.001914565917104483,-0.1449940055608749,-0.9894306659698486,-1.354141235351562,-22.72561645507812,-35.52703857421875,-1,2,0,unknown,0,null,null,0,0,0,0,0,0,0,null,0,0,0,0,1715687575.08594,0.0.0.0,100.121.138.39,my_iOS_device,0,1,1715687575.060727,1,0.6,0
2024-05-14T13:52:55.411+02:00,7,1715687575.000471,53.22959405370248,10.40533511832956,30.36692,0.07433701,0.3079722,-1,-1,3.112662654838565,4.91282690820287,-9999,1715687575.391445,-1.480949401855469,-22.74563598632812,-35.7957763671875,172.1003875732422,167.9290618896484,11.4586877822876,1381814.75499075,-0.06512451171875,-0.3277587890625,-0.9477081298828125,1381814.72136475,-0.01589880511164665,-0.1081427186727524,-0.06711804866790771,1381814.75307775,99.71443176269531,-374.1361694335938,-803.8128662109375,1381814.71638375,-0.002932626327365391,0.0001050224752462716,0.148764714659962,0.002733431756496429,-0.1001001223921776,-0.07065961509943008,-0.03703013062477112,-0.146857813000679,0.05450665950775146,XArbitraryCorrectedZVertical,0.07431378243346462,-5.660125778561655e-05,-0.001458355821901053,0.997233853586431,0.0001038624905049801,-0.1482166051864624,-0.9889549016952515,-1.419525146484375,-22.84014892578125,-35.7919921875,-1,2,0,unknown,0,null,null,0,0,0,0,0,0,0,null,0,0,0,0,1715687575.08594,0.0.0.0,100.121.138.39,my_iOS_device,0,1,1715687575.060727,1,0.6,0
2024-05-14T13:52:55.471+02:00,8,1715687575.000471,53.22959405370248,10.40533511832956,30.36692,0.07433701,0.3079722,-1,-1,3.112662654838565,4.91282690820287,-9999,1715687575.451176,-1.839187622070312,-22.7808837890625,-35.75042724609375,172.3711242675781,168.1997985839844,11.45878410339355,1381814.814768917,-0.0528717041015625,-0.3198089599609375,-0.9935760498046875,1381814.781143917,-0.09243059903383255,-0.2872767746448517,-0.08348584175109863,1381814.814087917,99.17428588867188,-374.0677795410156,-803.78271484375,1381814.786124917,-0.008338405959137537,-0.01308254886836415,0.1475706084801268,-0.06732276827096939,-0.2910692095756531,-0.09506063908338547,-0.05940193682909012,-0.1728191077709198,0.002611637115478516,XArbitraryCorrectedZVertical,0.07368895223609717,-0.006830712062818477,-0.004639962172551046,0.9972471369595155,-0.0129399886354804,-0.1470355838537216,-0.989046573638916,-1.816009521484375,-22.67788696289062,-35.83074951171875,-1,2,0,unknown,0,null,null,0,0,0,0,0,0,0,null,0,0,0,0,1715687575.08594,0.0.0.0,100.121.138.39,my_iOS_device,0,1,1715687575.060727,1,0.6,0
2024-05-14T13:52:55.531+02:00,9,1715687575.000471,53.22959405370248,10.40533511832956,30.36692,0.07433701,0.3079722,-1,-1,3.112662654838565,4.91282690820287,-9999,1715687575.510971,-2.254806518554688,-22.67950439453125,-35.48944091796875,172.5877838134766,168.4164581298828,11.45908451080322,1381814.874546917,-0.05096435546875,-0.2662353515625,-1.109130859375,1381814.840921917,-0.1316879838705063,-0.2450587600469589,-0.0375303328037262,1381814.844592917,98.6456298828125,-373.7576904296875,-803.4453125,1381814.855866917,-0.01295585906447422,-0.03188505678669126,0.1488662806511935,-0.1823999583721161,-0.2664267420768738,-0.07100852578878403,-0.03684757277369499,-0.1514112800359726,-0.0364193320274353,XArbitraryCorrectedZVertical,0.07425043509555199,-0.01637904151972447,-0.007644608795907957,0.9970758073874467,-0.03152706101536751,-0.1483170539140701,-0.9884371757507324,-2.102180480957031,-22.769287109375,-35.60101318359375,-1,2,0,unknown,0,null,null,0,0,0,0,0,0,0,null,0,0,0,0,1715687575.08594,0.0.0.0,100.121.138.39,my_iOS_device,0,1,1715687575.060727,1,0.6,0
2024-05-14T13:52:55.590+02:00,10,1715687575.000471,53.22959405370248,10.40533511832956,30.36692,0.07433701,0.3079722,-1,-1,3.112662654838565,4.91282690820287,-9999,1715687575.570738,-2.781684875488281,-22.46896362304688,-35.618408203125,173.0029754638672,168.8316497802734,11.46082401275635,1381814.934325917,-0.0277557373046875,-0.2340850830078125,-1.18963623046875,1381814.900700917,0.07369499653577805,-0.1530832946300507,-0.1483545899391174,1381814.905605917,98.04606628417969,-373.590087890625,-803.5918579101562,1381814.925607917,-0.02194885824476913,-0.04344461085295893,0.1505661118399788,0.3501625061035156,0.1591824293136597,-0.1435783952474594,0.006837289780378342,-0.07845667004585266,-0.2278990149497986,XArbitraryCorrectedZVertical,0.07495199601524087,-0.02248296619496089,-0.01257409275068412,0.9968544245099884,-0.04293958097696304,-0.1499978601932526,-0.9877534508705139,-2.691818237304688,-22.83221435546875,-35.51007080078125,-1,2,0,unknown,0,null,null,0,0,0,0,0,0,0,null,0,0,0,0,1715687575.08594,0.0.0.0,100.121.138.39,my_iOS_device,0,1,1715687575.060727,1,0.6,0
