loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_Timestamp_since1970(s),IP_en0(txt),IP_pdp_ip0(txt),deviceID(txt),deviceOrientationTimeStamp_since1970(s),deviceOrientation(Z),batteryTimeStamp_since1970(s),batteryState(R),batteryLevel(Z),label(N)
2024-05-06T18:27:33.881+02:00,1,1715012852.692605,53.22950709474754,10.4052088189425,30.11958,-1,-1,-1,-1,5.243430614471436,35,-9999,1715012853.86216,-1.128276824951172,-22.20550537109375,-34.2216796875,178.5772705078125,174.4106597900391,11.12714862823486,1241791.012859292,0.08123779296875,-0.141876220703125,-0.9560546875,1241791.011602292,-0.2290579527616501,-0.1089837402105331,0.05369998142123222,1241791.014129292,-37.79669189453125,-223.4929656982422,-595.501708984375,1241791.004063292,-0.6214207081716192,0.02986852847773931,0.132400997609542,-0.2498325556516647,-0.07666490972042084,0.03606335446238518,0.06091243028640747,-0.004383787512779236,0.04167848825454712,XArbitraryCorrectedZVertical,-0.06753330537687351,0.006035293044584499,0.3040907602636898,-0.9502270768126966,0.02960271015763283,-0.1320144981145859,-0.9908056855201721,-0.970428466796875,-22.38542175292969,-33.5052490234375,-1,2,1241789.897129792,walking,2,2024-05-06T18:27:32.780+02:00,2024-05-06T08:14:20.629+02:00,2292,1.147093,0.7817369,1.755589,1617.233,3,4,2024-05-06T18:27:31.171+02:00,1241789.221828,0,-2.806145,100.6015,0,,,my_iOS_device,0,1,1715012853.855612,1,0.75,0
2024-05-06T18:27:33.883+02:00,2,1715012852.692605,53.22950709474754,10.4052088189425,30.11958,-1,-1,-1,-1,5.243430614471436,35,-9999,1715012853.882167,-1.1119384765625,-22.00886535644531,-34.50701904296875,178.5368041992188,174.3701934814453,11.12736225128174,1241791.043013292,0.024810791015625,-0.16363525390625,-0.9586639404296875,1241791.011602292,-0.2290579527616501,-0.1089837402105331,0.05369998142123222,1241791.044840292,-37.95379638671875,-223.2713775634766,-595.9098510742188,1241791.039244292,-0.6197492698307778,0.02593577610875631,0.1247950044019942,-0.2317095696926117,-0.07907848060131073,0.02154775336384773,0.003199474886059761,-0.03434212505817413,0.03676563501358032,XArbitraryCorrectedZVertical,-0.06332868756804901,0.00668763413134648,0.3035501181523646,-0.9506850289772458,0.02573119476437569,-0.1244713366031647,-0.991889476776123,-0.96734619140625,-22.10960388183594,-34.24578857421875,-1,2,1241789.897129792,walking,2,2024-05-06T18:27:32.780+02:00,2024-05-06T08:14:20.629+02:00,2292,1.147093,0.7817369,1.755589,1617.233,3,4,2024-05-06T18:27:31.171+02:00,1241789.221828,0,-2.806145,100.6015,1715012853.883269,10.233.12.50,100.110.24.9,my_iOS_device,0,1,1715012853.855612,1,0.75,0
2024-05-06T18:27:33.912+02:00,3,1715012852.692605,53.22950709474754,10.4052088189425,30.11958,-1,-1,-1,-1,5.243430614471436,35,-9999,1715012853.902188,-0.947845458984375,-21.81961059570312,-33.68487548828125,178.5401306152344,174.3735198974609,11.12760734558105,1241791.073168292,0.00701904296875,-0.158905029296875,-1.048599243164062,1241791.045526292,-0.2474867552518845,-0.01830577105283737,0.01534646563231945,1241791.075544292,-37.36384582519531,-223.3086547851562,-595.47265625,1241791.039244292,-0.6197492698307778,0.02593577610875631,0.1247950044019942,-0.2317095696926117,-0.07907848060131073,0.02154775336384773,0.003199474886059761,-0.03434212505817413,0.03676563501358032,XArbitraryCorrectedZVertical,-0.06332868756804901,0.00668763413134648,0.3035501181523646,-0.9506850289772458,0.02573119476437569,-0.1244713366031647,-0.991889476776123,-0.96734619140625,-22.10960388183594,-34.24578857421875,-1,2,1241789.897129792,walking,2,2024-05-06T18:27:32.780+02:00,2024-05-06T08:14:20.629+02:00,2292,1.147093,0.7817369,1.755589,1617.233,3,4,2024-05-06T18:27:31.171+02:00,1241789.221828,0,-2.806145,100.6015,1715012853.883269,10.233.12.50,100.110.24.9,my_iOS_device,0,1,1715012853.855612,1,0.75,0
2024-05-06T18:27:33.942+02:00,4,1715012852.692605,53.22950709474754,10.4052088189425,30.11958,-1,-1,-1,-1,5.243430614471436,35,-9999,1715012853.922594,-0.8201522827148438,-21.94091796875,-33.81927490234375,178.615478515625,174.4488677978516,11.12791919708252,1241791.103323292,0.0483856201171875,-0.1342315673828125,-1.043304443359375,1241791.079450292,-0.1401778757572174,0.3157030940055847,-0.08254494518041611,1241791.106263292,-37.30712890625,-223.0104827880859,-595.274658203125,1241791.074424292,-0.6201316774632111,0.03020831209726907,0.1162212547521969,-0.1992401629686356,0.2905532717704773,-0.06376369297504425,-0.02298091538250446,-0.04294522851705551,-0.05579847097396851,XArbitraryCorrectedZVertical,-0.05990273157485711,0.003359727625776791,0.3037362090789769,-0.9508652256991351,0.02999996021389961,-0.1159597933292389,-0.992800772190094,-0.6843452453613281,-21.9530029296875,-34.03460693359375,-1,2,1241789.897129792,walking,2,2024-05-06T18:27:32.780+02:00,2024-05-06T08:14:20.629+02:00,2292,1.147093,0.7817369,1.755589,1617.233,3,4,2024-05-06T18:27:31.171+02:00,1241789.221828,0,-2.806145,100.6015,1715012853.883269,10.233.12.50,100.110.24.9,my_iOS_device,0,1,1715012853.855612,1,0.75,0
2024-05-06T18:27:33.972+02:00,5,1715012852.692605,53.22950709474754,10.4052088189425,30.11958,-1,-1,-1,-1,5.243430614471436,35,-9999,1715012853.962614,-0.616851806640625,-22.08160400390625,-34.5611572265625,179.0868988037109,174.9202880859375,11.12862110137939,1241791.133478292,0.153228759765625,-0.1460113525390625,-0.898651123046875,1241791.113374292,0.2234823554754257,0.1166038438677788,-0.1854667961597443,1241791.136975292,-37.046875,-223.5758666992188,-594.8638305664062,1241791.109605292,-0.6262731891530214,0.0407227284263896,0.117890066135653,0.2252627313137054,0.1578147709369659,-0.2038216888904572,0.007956728339195251,-0.01661437004804611,-0.05106872320175171,XArbitraryCorrectedZVertical,-0.06229544848284987,-0.001192849497208909,0.306304392311207,-0.9498922856805,0.04042889550328255,-0.1176171824336052,-0.9922357201576233,-0.4997482299804688,-21.74971008300781,-34.007568359375,-1,2,1241789.897129792,walking,2,2024-05-06T18:27:32.780+02:00,2024-05-06T08:14:20.629+02:00,2292,1.147093,0.7817369,1.755589,1617.233,3,4,2024-05-06T18:27:31.171+02:00,1241789.221828,0,-2.806145,100.6015,1715012853.883269,10.233.12.50,100.110.24.9,my_iOS_device,0,1,1715012853.855612,1,0.75,0
2024-05-06T18:27:34.009+02:00,6,1715012852.692605,53.22950709474754,10.4052088189425,30.11958,-1,-1,-1,-1,5.243430614471436,35,-9999,1715012854.002685,-0.1921463012695312,-22.28370666503906,-33.38653564453125,179.3272399902344,175.1606292724609,11.12933731079102,1241791.163632292,0.0389862060546875,-0.0753326416015625,-0.9683685302734375,1241791.147298292,0.1967210471630096,-0.1864867955446243,-0.1069813072681427,1241791.167687292,-37.02647399902344,-223.59912109375,-594.701904296875,1241791.144785292,-0.6329202778945308,0.04020282886536685,0.1256353243803982,0.2111558169126511,-0.1891027539968491,-0.1358069181442261,0.114162266254425,-0.004180997610092163,0.09313851594924927,XArbitraryCorrectedZVertical,-0.06588991473041401,0.0004680622214132455,0.3093287479784537,-0.9486695032081877,0.03987521678209305,-0.1253050714731216,-0.9913166165351868,-0.4234123229980469,-22.16279602050781,-33.48687744140625,-1,2,1241789.897129792,walking,2,2024-05-06T18:27:32.780+02:00,2024-05-06T08:14:20.629+02:00,2292,1.147093,0.7817369,1.755589,1617.233,3,4,2024-05-06T18:27:31.171+02:00,1241789.221828,0,-2.806145,100.6015,1715012853.883269,10.233.12.50,100.110.24.9,my_iOS_device,0,1,1715012853.855612,1,0.75,0
2024-05-06T18:27:34.033+02:00,7,1715012852.692605,53.22950709474754,10.4052088189425,30.11958,-1,-1,-1,-1,5.243430614471436,35,-9999,1715012854.023005,-0.3914375305175781,-22.26734924316406,-33.95391845703125,179.235595703125,175.0689849853516,11.1297025680542,1241791.193787292,0.03192138671875,-0.1923370361328125,-0.9675750732421875,1241791.181223292,-0.1299308389425278,-0.006798251066356897,0.06891009211540222,1241791.167687292,-37.02647399902344,-223.59912109375,-594.701904296875,1241791.179966292,-0.6321497684886002,0.0362352184085526,0.1269023074204682,-0.1253086775541306,-0.008367373608052731,0.07124138623476028,-0.03389129042625427,-0.0007268339395523071,0.01735430955886841,XArbitraryCorrectedZVertical,-0.06587762428857311,0.002522064670574534,0.3090700406511018,-0.9487514443368058,0.03593597561120987,-0.1265619695186615,-0.9913075566291809,-0.3914375305175781,-22.26734924316406,-33.95391845703125,-1,2,1241789.897129792,walking,2,2024-05-06T18:27:32.780+02:00,2024-05-06T08:14:20.629+02:00,2292,1.147093,0.7817369,1.755589,1617.233,3,4,2024-05-06T18:27:31.171+02:00,1241789.221828,0,-2.806145,100.6015,1715012853.883269,10.233.12.50,100.110.24.9,my_iOS_device,0,1,1715012853.855612,1,0.75,0
2024-05-06T18:27:34.063+02:00,8,1715012852.692605,53.22950709474754,10.4052088189425,30.11958,-1,-1,-1,-1,5.243430614471436,35,-9999,1715012854.043044,-0.4102554321289062,-22.21366882324219,-34.01611328125,179.2371673583984,175.070556640625,11.13006782531738,1241791.223942292,0.0510101318359375,-0.1414031982421875,-0.982025146484375,1241791.215146292,-0.09975668787956238,-0.1137076541781425,-0.07031304389238358,1241791.198397292,-37.15130615234375,-223.4758453369141,-595.3822021484375,1241791.215146292,-0.6324453553463764,0.03461709964537429,0.1216531600691137,-0.1028237491846085,-0.1124641448259354,-0.07281645387411118,0.02019577845931053,-0.03414899110794067,0.007838070392608643,XArbitraryCorrectedZVertical,-0.06313868717010315,0.002482190060475796,0.3093572263818036,-0.9488441481502532,0.03435439616441727,-0.1213533133268356,-0.9920147061347961,-0.4191398620605469,-22.15107727050781,-34.6634521484375,-1,2,1241789.897129792,walking,2,2024-05-06T18:27:32.780+02:00,2024-05-06T08:14:20.629+02:00,2292,1.147093,0.7817369,1.755589,1617.233,3,4,2024-05-06T18:27:31.171+02:00,1241789.221828,0,-2.806145,100.6015,1715012853.883269,10.233.12.50,100.110.24.9,my_iOS_device,0,1,1715012853.855612,1,0.75,0
2024-05-06T18:27:34.093+02:00,9,1715012852.692605,53.22950709474754,10.4052088189425,30.11958,-1,-1,-1,-1,5.243430614471436,35,-9999,1715012854.083174,-0.4791183471679688,-22.14207458496094,-34.2606201171875,179.3747863769531,175.2081756591797,11.13080024719238,1241791.254096292,-0.0141143798828125,-0.132476806640625,-1.069732666015625,1241791.249071292,0.1718644350767136,-0.08983082324266434,-0.01749909855425358,1241791.229110292,-37.24610900878906,-223.5391998291016,-596.076904296875,1241791.250327292,-0.6343919122622949,0.02860393138173133,0.1231586418676353,0.1746116578578949,-0.07266190648078918,-0.01940828748047352,-0.02418722957372665,0.0039052814245224,-0.05096441507339478,XArbitraryCorrectedZVertical,-0.06291664131427967,0.005630440768562242,0.3104444091686782,-0.9484903485351284,0.0283834021538496,-0.1228475347161293,-0.9920195937156677,-0.3824119567871094,-22.2039794921875,-34.11053466796875,-1,2,1241789.897129792,walking,2,2024-05-06T18:27:32.780+02:00,2024-05-06T08:14:20.629+02:00,2292,1.147093,0.7817369,1.755589,1617.233,3,4,2024-05-06T18:27:31.171+02:00,1241789.221828,0,-2.806145,100.6015,1715012853.883269,10.233.12.50,100.110.24.9,my_iOS_device,0,1,1715012853.855612,1,0.75,0
2024-05-06T18:27:34.130+02:00,10,1715012852.692605,53.22950709474754,10.4052088189425,30.11958,-1,-1,-1,-1,5.243430614471436,35,-9999,1715012854.123361,-0.4800987243652344,-22.44259643554688,-34.38079833984375,179.4174041748047,175.2507934570312,11.13154792785645,1241791.284251292,0.0164642333984375,-0.152587890625,-0.98516845703125,1241791.282994292,0.1536303013563156,0.1819399744272232,0.01485537830740213,1241791.259814292,-37.35292053222656,-223.5268859863281,-596.12646484375,1241791.250327292,-0.6343919122622949,0.02860393138173133,0.1231586418676353,0.1746116578578949,-0.07266190648078918,-0.01940828748047352,-0.02418722957372665,0.0039052814245224,-0.05096441507339478,XArbitraryCorrectedZVertical,-0.06291664131427967,0.005630440768562242,0.3104444091686782,-0.9484903485351284,0.0283834021538496,-0.1228475347161293,-0.9920195937156677,-0.3824119567871094,-22.2039794921875,-34.11053466796875,-1,2,1241789.897129792,walking,2,2024-05-06T18:27:32.780+02:00,2024-05-06T08:14:20.629+02:00,2292,1.147093,0.7817369,1.755589,1617.233,3,4,2024-05-06T18:27:31.171+02:00,1241789.221828,0,-2.806145,100.6015,1715012853.883269,10.233.12.50,100.110.24.9,my_iOS_device,0,1,1715012853.855612,1,0.75,0
