filtered_time,future_angle,delta_time,gps_latitude,gps_longitude,corrected_latitude,corrected_longitude
0.0,180.0,0.0,53.22961417497469,10.40535670706108,53.2295966,10.4053239
8.352811416698387,270.0,8.352811416698387,53.22953638152446,10.40538040973924,53.2295037,10.4053357
18.540615624981,180.0,10.187804208282614,53.22942575092805,10.40512110138202,53.2294155,10.4051001
20.255294999980833,180.0,1.7146793749998324,53.22941694423893,10.4050881157795,53.2294155,10.4051001
26.672804625006393,270.0,6.417509625025559,53.22939048983518,10.40517543390411,53.2294155,10.4051001
34.51419874999556,270.0,7.841394124989165,53.22939746022466,10.40494533048681,53.2294001,10.4048764
36.73024437497952,270.0,2.2160456249839626,53.22939516920665,10.40489595120726,53.2294001,10.4048764
38.86607099999674,270.0,2.1358266250172164,53.22939134204689,10.40485400134137,53.2294001,10.4048764
41.01192566668033,270.0,2.14585466668359,53.22936956264959,10.40480014058553,53.2293866,10.404756
43.75942129170289,180.0,2.747495625022566,53.22936508865153,10.40475273667492,53.2293866,10.404756
45.48412466669106,180.0,1.7247033749881666,53.22936107955272,10.40474263023771,53.2293866,10.404756
52.914387791679474,90.0,7.430263124988414,53.22930376624725,10.40481822396728,53.2293154,10.4048099
55.9727240416978,90.0,3.0583362500183284,53.22929924100416,10.40488290316237,53.2293119,10.4048889
58.248927000007825,0.0,2.276202958310023,53.22932042837856,10.40493564957548,53.2293119,10.4048889
60.95630287498352,0.0,2.707375874975696,53.22936647761129,10.40492790964183,53.2294001,10.4048764
61.97908862499753,0.0,1.022785750014009,53.22937876708684,10.40491558763251,53.2294001,10.4048764
63.08209350000834,0.0,1.1030048750108108,53.22939043296302,10.40489852129608,53.2294001,10.4048764
67.06293399998685,0.0,3.9808404999785125,53.22944321409533,10.40487155585891,53.2294804,10.4048623
68.37650979170576,0.0,1.313575791718904,53.22945460936499,10.40486786358093,53.2294804,10.4048623
70.50229662499623,0.0,2.1257868332904764,53.22948042943483,10.40484623389191,53.2294804,10.4048623
73.08934037497966,0.0,2.5870437499834225,53.22950899190084,10.40483954166054,53.2294804,10.4048623
74.75387049998972,0.0,1.6645301250100601,53.22952086261655,10.40482179116625,53.2294804,10.4048623
83.60797554170131,90.0,8.854105041711591,53.2296211332867,10.40475201103056,53.2295982,10.4047287
88.07012566667981,90.0,4.462150124978507,53.2296190209989,10.40485979282557,53.2296053,10.4048372
91.45935316669056,90.0,3.3892275000107475,53.22963521823023,10.40495219926647,53.2296167,10.4050307
94.29708137499983,90.0,2.8377282083092723,53.22962177585715,10.40498660435827,53.2296167,10.4050307
97.47573887498584,,3.178657499986002,53.22962315932337,10.40507161261871,53.2296167,10.4050307
