filtered_time,future_angle,delta_time,gps_latitude,gps_longitude,corrected_latitude,corrected_longitude
0.0,180.0,0.0,53.22972390720277,10.40533428245523,53.2295966,10.4053239
16.016461833321955,270.0,16.016461833321955,53.22944732589325,10.40528535356964,53.2294238,10.4053372
42.45153983330238,180.0,26.43507799998042,53.22941594096312,10.40486031954272,53.2294001,10.4048764
51.34622170831426,90.0,8.894681875011884,53.2293290649158,10.4048683982292,53.2293119,10.4048889
66.15732795832446,,14.811106250010198,53.22935387777044,10.4051045800282,53.2293211,10.4050829
