filtered_time,future_angle,delta_time,gps_latitude,gps_longitude,corrected_latitude,corrected_longitude
0.0,180.0,0.0,53.22960321230896,10.40533028846265,53.2295966,10.4053239
9.829861958278343,270.0,9.829861958278343,53.22952216503991,10.40532829924562,53.2295037,10.4053357
37.15289870824199,180.0,27.32303674996365,53.22946211872419,10.40483912232257,53.2294804,10.4048623
51.336012374958955,270.0,14.183113666716963,53.22932672323356,10.4048935818062,53.2293119,10.4048889
56.812663458287716,360.0,5.476651083328761,53.22931210733216,10.40480788876711,53.2293154,10.4048099
67.42492283333559,450.0,10.61225937504787,53.2294116639493,10.40473021392997,53.2293866,10.404756
71.53742108331062,450.0,4.112498249975033,53.22942142257985,10.40480821193591,53.2294001,10.4048764
74.04504145833198,360.0,2.507620375021361,53.22942994431997,10.40488348085136,53.2294001,10.4048764
111.36832270829473,270.0,37.32328124996275,53.22985781432688,10.40478142791899,53.2298517,10.4047826
118.21908920828719,180.0,6.85076649999246,53.22985946696353,10.40470496812583,53.229847,10.4046903
152.26214870833792,90.0,34.04305950005073,53.22946617433536,10.40476373214868,53.2294744,10.4047508
159.65449483331759,180.0,7.392346124979667,53.22948467423982,10.4048849456936,53.2294804,10.4048623
174.32882258330937,90.0,14.67432774999179,53.22933639866216,10.4049121188873,53.2293119,10.4048889
188.79245083325077,,14.463628249941394,53.22933995668537,10.4051333837425,53.2293211,10.4050829
