filtered_time,future_angle,delta_time,gps_latitude,gps_longitude,corrected_latitude,corrected_longitude
0.0,180.0,0.0,53.22963238026311,10.40529034584172,53.2295966,10.4053239
17.59843337489292,270.0,17.59843337489292,53.22943604582282,10.4053480810231,53.2294238,10.4053372
31.562004124978557,360.0,13.963570750085637,53.22941564963298,10.40509624213231,53.2294155,10.4051001
38.01589250005782,270.0,6.453888375079259,53.22948116276757,10.40506665037042,53.2294835,10.4050846
50.622103249887004,360.0,12.606210749829188,53.22947098878149,10.4048779142109,53.2294804,10.4048623
83.6153857500758,270.0,32.9932825001888,53.22983287455045,10.40479212044532,53.2298517,10.4047826
90.31048337486573,180.0,6.695097624789923,53.22983904926315,10.40469242945947,53.229847,10.4046903
112.92918474995531,90.0,22.618701375089586,53.22962135361083,10.40475201494651,53.2295982,10.4047287
120.64966612495482,180.0,7.720481374999508,53.22960039594063,10.40483347585144,53.2296053,10.4048372
132.38113424996845,90.0,11.731468125013635,53.22947757613894,10.40487341749327,53.2294804,10.4048623
145.34903725003824,180.0,12.967903000069782,53.22948881210178,10.40508261042243,53.2294835,10.4050846
151.77268287492916,90.0,6.4236456248909235,53.22942426435844,10.4050859402968,53.2294155,10.4051001
166.06762762507424,0.0,14.294944750145078,53.22942997823399,10.4053261677423,53.2294238,10.4053372
181.38809975003824,,15.320472124963999,53.22958629343103,10.40530876554453,53.2295966,10.4053239
