filtered_time,future_angle,delta_time,gps_latitude,gps_longitude,corrected_latitude,corrected_longitude
0.0,180.0,0.0,53.22959263311153,10.40533025107171,53.2295966,10.4053239
15.562531375093386,270.0,15.562531375093386,53.22942744863472,10.40534609268483,53.2294238,10.4053372
40.58037650003098,360.0,25.017845124937594,53.22939735318969,10.40487441113721,53.2294001,10.4048764
79.99507162510417,270.0,39.414695125073195,53.22983777339343,10.4047623706493,53.2298517,10.4047826
87.2782724169083,180.0,7.28320079180412,53.22985208428545,10.40468492113156,53.229847,10.4046903
121.13362662494183,90.0,33.85535420803353,53.22948098948016,10.40475200670054,53.2294744,10.4047508
129.14411554206163,180.0,8.010488917119801,53.2294900805185,10.40488433076251,53.2294804,10.4048623
144.5673232919071,90.0,15.42320774984546,53.22931170981144,10.40489195609515,53.2293119,10.4048889
159.0339307920076,,14.466607500100508,53.22931584881259,10.40513594346196,53.2293211,10.4050829
