filtered_time,future_angle,delta_time,gps_latitude,gps_longitude,corrected_latitude,corrected_longitude
0.0,180.0,0.0,53.22957665905697,10.40530748048912,53.2295966,10.4053239
15.863709666999057,270.0,15.863709666999057,53.22943660082144,10.40533588988869,53.2294238,10.4053372
28.892444500001147,360.0,13.02873483300209,53.22941009742092,10.40512146920771,53.2294155,10.4051001
35.61791499983519,270.0,6.725470499834046,53.22948130220584,10.40509092506284,53.2294835,10.4050846
47.862615041900426,360.0,12.244700042065233,53.22946917179061,10.40487055715623,53.2294804,10.4048623
59.08198441704735,270.0,11.219369375146925,53.22959529129979,10.40483675337279,53.2296053,10.4048372
66.29014754202217,360.0,7.208163124974817,53.22958855994881,10.4047164176669,53.2295982,10.4047287
89.45285191689618,450.0,23.16270437487401,53.22984307722609,10.40469349024277,53.229847,10.4046903
97.08331374987029,540.0,7.630461832974106,53.22984941564289,10.40478001291313,53.2298517,10.4047826
136.5019753749948,450.0,39.418661625124514,53.22940017960067,10.40488799308381,53.2294001,10.4048764
161.3232849999331,,24.821309624938294,53.22942375563905,10.40532551389519,53.2294238,10.4053372
