filtered_time,future_angle,delta_time,gps_latitude,gps_longitude,corrected_latitude,corrected_longitude
0.0,180.0,0.0,53.22960610563109,10.4053227158872,53.2295966,10.4053239
16.016656958345266,270.0,16.016656958345266,53.22944913380211,10.40533601797548,53.2294238,10.4053372
41.90052970833494,360.0,25.883872749989678,53.22940648386673,10.40487653686421,53.2294001,10.4048764
81.87226833333261,270.0,39.97173862499767,53.22984456457142,10.40479839348453,53.2298517,10.4047826
89.75010920833301,180.0,7.877840875000402,53.22986218654987,10.4047317504046,53.229847,10.4046903
123.55222520833195,,33.80211599999893,53.22951257005965,10.40476608027391,53.2294744,10.4047508
