filtered_time,future_angle,delta_time,gps_latitude,gps_longitude,corrected_latitude,corrected_longitude
0.0,180.0,0.0,53.22959014558382,10.40531816153756,53.2295966,10.4053239
9.249640124849975,270.0,9.249640124849975,53.22951263480351,10.40533789591802,53.2295037,10.4053357
35.420145749812946,360.0,26.17050562496297,53.22947731635763,10.40487756091416,53.2294804,10.4048623
68.99113749992102,270.0,33.57099175010808,53.2298479943455,10.40480246646998,53.2298517,10.4047826
76.03936187480576,180.0,7.0482243748847395,53.2298619489411,10.40473268490547,53.229847,10.4046903
125.33641762495972,90.0,49.29705575015396,53.22932522522538,10.40480535781435,53.2293154,10.4048099
131.1076296668034,0.0,5.7712120418436825,53.22931717588752,10.40488021997306,53.2293119,10.4048889
140.28724224981852,90.0,9.179612583015114,53.22940518789472,10.40487242322759,53.2294001,10.4048764
152.70429929182865,0.0,12.417057042010128,53.22942254814775,10.40509532299095,53.2294155,10.4051001
159.31999874999747,90.0,6.6156994581688195,53.22947739213249,10.40509413176626,53.2294835,10.4050846
172.46097637480125,,13.140977624803782,53.22950917431345,10.40532510814052,53.2295037,10.4053357
