filtered_time,future_angle,delta_time,gps_latitude,gps_longitude,corrected_latitude,corrected_longitude
0.0,180.0,0.0,53.22959342098222,10.40532941217554,53.2295966,10.4053239
10.334600208094344,270.0,10.334600208094344,53.22951314625452,10.40534284225394,53.2295037,10.4053357
36.493149207904935,360.0,26.15854899981059,53.22947432498155,10.40487980227998,53.2294804,10.4048623
47.80327720800415,270.0,11.310128000099212,53.22959985896047,10.40485023024241,53.2296053,10.4048372
54.77035433310084,180.0,6.967077125096694,53.22959581159792,10.40472737855298,53.2295982,10.4047287
82.07591012492776,90.0,27.30555579182692,53.22931336094985,10.40479653453898,53.2293154,10.4048099
101.28824375011027,,19.21233362518251,53.22932916439865,10.40510891842786,53.2293211,10.4050829
