filtered_time,future_angle,delta_time,gps_latitude,gps_longitude,corrected_latitude,corrected_longitude
0.0,180.0,0.0,53.22956957315437,10.40535969864357,53.2295966,10.4053239
8.88603024999611,270.0,8.88603024999611,53.22946833546079,10.40542224727417,53.2295037,10.4053357
30.770142666668107,180.0,21.884112416671996,53.22945821083368,10.40486019730131,53.2294804,10.4048623
43.647841624995635,270.0,12.877698958327528,53.22933675097271,10.4048980725276,53.2293119,10.4048889
48.612367624999024,360.0,4.964526000003389,53.22931486454896,10.40481004245733,53.2293154,10.4048099
62.23218354166602,450.0,13.619815916666994,53.22950859133982,10.40465750407227,53.2294744,10.4047508
68.9116884166724,360.0,6.679504875006387,53.22952839705518,10.40483072302439,53.2294804,10.4048623
98.12673312500556,270.0,29.215044708333153,53.22986377578281,10.40466002738349,53.229847,10.4046903
104.42501375000575,180.0,6.298280625000189,53.22985063349595,10.40457797539963,53.229847,10.4046903
123.52036412501184,90.0,19.095350375006092,53.22963724831581,10.40481275640032,53.2296053,10.4048372
134.51216762500553,90.0,10.991803499993694,53.22961993459803,10.40495678460245,53.2296167,10.4050307
137.9119963750054,90.0,3.3998287499998696,53.22961190559704,10.40499832929679,53.2296167,10.4050307
141.51240166666685,,3.6004052916614455,53.22961357984636,10.40507494198277,53.2296167,10.4050307
