filtered_time,future_angle,delta_time,gps_latitude,gps_longitude,corrected_latitude,corrected_longitude
0.0,180.0,0.0,53.22960378141477,10.40529602208212,53.2295966,10.4053239
9.809344333363697,270.0,9.809344333363697,53.22950481884748,10.40533026952614,53.2295037,10.4053357
17.191424583317712,270.0,7.382080249954015,53.22950662470831,10.40519802697888,53.2294835,10.4050846
42.05569620837923,180.0,24.86427162506152,53.22944066835146,10.4047368935727,53.2294744,10.4047508
57.4916672083782,90.0,15.435970999998972,53.22932312371298,10.40483928599621,53.2293154,10.4048099
63.27886908338405,0.0,5.787201875005849,53.22932259323746,10.40492155883863,53.2293119,10.4048889
111.93313308339566,-90.0,48.65426400001161,53.2298475645153,10.40477297038747,53.2298517,10.4047826
119.13447875005659,-180.0,7.201345666660927,53.22983093439566,10.40467771464629,53.229847,10.4046903
128.40194283332676,-90.0,9.26746408327017,53.2297537420967,10.4047148432235,53.2297627,10.404694
137.35847895836923,,8.956536125042476,53.2297573250521,10.4045448547324,53.2297696,10.4046194
