filtered_time,future_angle,delta_time,gps_latitude,gps_longitude,corrected_latitude,corrected_longitude
0.0,180.0,0.0,53.22960227837847,10.40531633010391,53.2295966,10.4053239
15.925975624937564,270.0,15.925975624937564,53.22943212537673,10.40534674484761,53.2294238,10.4053372
41.282805582974106,360.0,25.356829958036542,53.22938760664501,10.40489430619436,53.2294001,10.4048764
59.14928258303553,270.0,17.866477000061423,53.22959656011095,10.40485928164907,53.2296053,10.4048372
66.14707870804705,360.0,6.997796125011519,53.22959966444461,10.4047321774965,53.2295982,10.4047287
88.34697208297439,450.0,22.199893374927342,53.22984284903391,10.40469539096968,53.229847,10.4046903
95.10343895782717,540.0,6.7564668748527765,53.22984913511787,10.40477375368684,53.2298517,10.4047826
126.14071783283725,450.0,31.037278875010088,53.22950585482524,10.40488307405293,53.2294804,10.4048623
137.93432570784353,540.0,11.793607875006273,53.22951605338354,10.40507649866768,53.2294835,10.4050846
143.9869954579044,450.0,6.052669750060886,53.22943433101231,10.4051010265971,53.2294155,10.4051001
156.46440045791678,,12.477405000012368,53.2294378937889,10.40532106383087,53.2294238,10.4053372
