loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_Timestamp_since1970(s),IP_en0(txt),IP_pdp_ip0(txt),deviceID(txt),deviceOrientationTimeStamp_since1970(s),deviceOrientation(Z),batteryTimeStamp_since1970(s),batteryState(R),batteryLevel(Z),label(N)
2024-05-07T12:13:41.561+02:00,1,1715076821.277714,53.22957662085213,10.40524342641879,30.78252,1.086196,0.5619071,-1,-1,2.400000095367432,14.98785191438325,-9999,1715076821.546259,-1.410697937011719,-25.32086181640625,-27.58648681640625,172.8488006591797,168.6803588867188,11.78452205657959,1138457.69999425,0.0079345703125,-0.29364013671875,-0.952423095703125,1138457.66015425,-0.1908237487077713,0.009582320228219032,-0.0785273015499115,1138457.69831725,107.5435028076172,-370.0438232421875,-797.63818359375,1138457.67509425,-0.08197734373956991,0.0003066086415035974,0.2801058446129656,-0.08757763355970383,0.137223020195961,-0.04817996919155121,-0.02133651822805405,-0.02945086359977722,-0.05102831125259399,XArbitraryCorrectedZVertical,0.1394844982705006,-0.005568558183696846,-0.04055459140433542,0.9893777149983217,0.0002946589374914765,-0.2764573693275452,-0.961026132106781,-1.491828918457031,-25.32965087890625,-27.52288818359375,-1,2,0,unknown,0,null,null,0,0,0,0,0,0,0,null,0,0,0,0,1715076821.556991,0.0.0.0,100.108.141.32,my_iOS_device,0,1,1715076821.527715,1,0.95,0
2024-05-07T12:13:41.621+02:00,2,1715076821.277714,53.22957662085213,10.40524342641879,30.78252,1.086196,0.5619071,-1,-1,2.400000095367432,14.98785191438325,-9999,1715076821.606098,-1.484344482421875,-25.32843017578125,-27.727294921875,172.9520263671875,168.7835845947266,11.78905296325684,1138457.75975425,-0.018402099609375,-0.311798095703125,-0.9031219482421875,1138457.71991425,-0.04739228263497353,-0.1096639111638069,-0.01960006728768349,1138457.75925425,107.4143218994141,-369.714111328125,-797.3338623046875,1138457.74481425,-0.08370213449612908,-0.001371093543915543,0.2777297696154791,-0.06637685745954514,-0.1323715895414352,-0.05387489125132561,-0.009087936021387577,-0.0328642725944519,0.04322242736816406,XArbitraryCorrectedZVertical,0.1382693667654111,-0.006469643361100199,-0.04153089811072961,0.9895024010851265,-0.001318553346209228,-0.2741731107234955,-0.9616794586181641,-1.484344482421875,-25.32843017578125,-27.727294921875,-1,2,0,unknown,0,null,null,0,0,0,0,0,0,0,null,0,0,0,0,1715076821.556991,0.0.0.0,100.108.141.32,my_iOS_device,0,1,1715076821.527715,1,0.95,0
2024-05-07T12:13:41.687+02:00,3,1715076821.277714,53.22957662085213,10.40524342641879,30.78252,1.086196,0.5619071,-1,-1,2.400000095367432,14.98785191438325,-9999,1715076821.685779,-1.588577270507812,-25.01522827148438,-27.92572021484375,173.3483581542969,169.1799163818359,11.79327774047852,1138457.81951425,0.0025787353515625,-0.3140411376953125,-0.9381561279296875,1138457.77967425,-0.0885317325592041,0.02127279713749886,-0.0788937509059906,1138457.82019425,107.513916015625,-369.6888427734375,-797.642333984375,1138457.81453425,-0.08969272852652603,-0.0007458420549346689,0.2744257678334144,-0.02230986021459103,0.01987386681139469,-0.09433773159980774,0.003983320668339729,-0.04384040832519531,0.02094560861587524,XArbitraryCorrectedZVertical,0.1366286303431255,-0.006501195877449213,-0.04446092077350799,0.9896027564683384,-0.000717933289706707,-0.270994246006012,-0.962580680847168,-1.825729370117188,-24.9915771484375,-27.80181884765625,-1,2,0,unknown,0,null,null,0,0,0,0,0,0,0,null,0,0,0,0,1715076821.556991,0.0.0.0,100.108.141.32,my_iOS_device,0,1,1715076821.527715,1,0.95,0
2024-05-07T12:13:41.740+02:00,4,1715076821.277714,53.22957662085213,10.40524342641879,30.78252,1.086196,0.5619071,-1,-1,2.400000095367432,14.98785191438325,-9999,1715076821.725659,-1.714447021484375,-24.9698486328125,-27.94793701171875,173.653564453125,169.4851226806641,11.79307651519775,1138457.87927325,-0.021575927734375,-0.308624267578125,-0.9854583740234375,1138457.83943425,-0.1455215066671371,-0.153867319226265,-0.1054132431745529,1138457.88113725,107.3541259765625,-369.6272583007812,-797.5536499023438,1138457.84939325,-0.09348742980440426,-0.003712158964392866,0.2727511791279101,-0.1406355649232864,-0.2111171782016754,-0.1189726293087006,0.00180491735227406,-0.03748762607574463,0.01393014192581177,XArbitraryCorrectedZVertical,0.1357186062925802,-0.00818947304418891,-0.04654483580015948,0.9896195601216431,-0.003574925009161234,-0.2693819403648376,-0.963026762008667,-1.7596435546875,-24.87075805664062,-27.9742431640625,-1,2,0,unknown,0,null,null,0,0,0,0,0,0,0,null,0,0,0,0,1715076821.556991,0.0.0.0,100.108.141.32,my_iOS_device,0,1,1715076821.527715,1,0.95,0
2024-05-07T12:13:41.801+02:00,5,1715076821.277714,53.22957662085213,10.40524342641879,30.78252,1.086196,0.5619071,-1,-1,2.400000095367432,14.98785191438325,-9999,1715076821.785375,-1.712928771972656,-24.98626708984375,-27.65618896484375,174.0843811035156,169.9159393310547,11.79436302185059,1138457.93903325,0.0672149658203125,-0.2976226806640625,-0.7994842529296875,1138457.89919325,0.1674896627664566,-0.02362197265028954,-0.1107611358165741,1138457.94207925,107.3486938476562,-369.7360229492188,-797.320068359375,1138457.91911325,-0.1017749805226741,-0.009509633614760595,0.2812782473268741,0.06611253321170807,0.04234330728650093,-0.1223239824175835,0.01847416535019875,-0.02351784706115723,0.08826720714569092,XArbitraryCorrectedZVertical,0.1397534544532996,-0.01183180320814124,-0.05102839321906883,0.9887997912880987,-0.009135780856013298,-0.2775838971138,-0.9606579542160034,-1.712928771972656,-24.98626708984375,-27.65618896484375,-1,2,0,unknown,0,null,null,0,0,0,0,0,0,0,null,0,0,0,0,1715076821.556991,0.0.0.0,100.108.141.32,my_iOS_device,0,1,1715076821.527715,1,0.95,0
2024-05-07T12:13:41.860+02:00,6,1715076821.277714,53.22957662085213,10.40524342641879,30.78252,1.086196,0.5619071,-1,-1,2.400000095367432,14.98785191438325,-9999,1715076821.845207,-1.938621520996094,-25.08883666992188,-27.41864013671875,174.2671051025391,170.0986633300781,11.79923248291016,1138457.99879325,-0.0148773193359375,-0.3334503173828125,-0.8635711669921875,1138457.95895325,0.05180540680885315,-0.2181057035923004,-0.02471386827528477,1138457.97255025,107.0805969238281,-369.6679382324219,-796.920654296875,1138457.98883325,-0.104312866862616,-0.01884556639617024,0.2836430042981974,-0.02994711697101593,-0.2225831896066666,0.006004650611430407,0.0184271652251482,-0.07094466686248779,0.1333795189857483,XArbitraryCorrectedZVertical,0.1406617851893965,-0.01668381965937839,-0.0529371395384305,0.9885007087643866,-0.01809147000312805,-0.2798549234867096,-0.9598718285560608,-1.938621520996094,-25.08883666992188,-27.41864013671875,-1,2,0,unknown,0,null,null,0,0,0,0,0,0,0,null,0,0,0,0,1715076821.556991,0.0.0.0,100.108.141.32,my_iOS_device,0,1,1715076821.527715,1,0.95,0
2024-05-07T12:13:41.929+02:00,7,1715076821.277714,53.22957662085213,10.40524342641879,30.78252,1.086196,0.5619071,-1,-1,2.400000095367432,14.98785191438325,-9999,1715076821.924896,-2.345176696777344,-24.92098999023438,-27.592041015625,173.9025726318359,169.734130859375,11.80597400665283,1138458.05855325,0.0031585693359375,-0.268310546875,-1.062667846679688,1138458.01871325,-0.1489753723144531,0.01709350012242794,0.08386587351560593,1138458.03349125,106.7743682861328,-369.6875610351562,-797.2914428710938,1138458.02369325,-0.1026496432157353,-0.02211158452341492,0.2804058608249407,-0.1454959660768509,0.04334158077836037,0.08653707057237625,-0.01145333051681519,-0.01517024636268616,-0.02224761247634888,XArbitraryCorrectedZVertical,0.1389898948380954,-0.01810142199152781,-0.05233870492217144,0.9887440770314163,-0.02124624513089657,-0.2767456769943237,-0.9607083201408386,-2.208564758300781,-24.96759033203125,-27.653076171875,-1,2,0,unknown,0,null,null,0,0,0,0,0,0,0,null,0,0,0,0,1715076821.556991,0.0.0.0,100.108.141.32,my_iOS_device,0,1,1715076821.527715,1,0.95,0
2024-05-07T12:13:41.980+02:00,8,1715076821.277714,53.22957662085213,10.40524342641879,30.78252,1.086196,0.5619071,-1,-1,2.400000095367432,14.98785191438325,-9999,1715076821.964697,-2.568931579589844,-24.90927124023438,-27.60260009765625,173.1307678222656,168.9623260498047,11.80891895294189,1138458.11831225,0.0433502197265625,-0.3684844970703125,-0.9236297607421875,1138458.07847225,0.02660977281630039,0.05796636268496513,0.3078193366527557,1138458.09443125,106.4022369384766,-369.6433410644531,-797.3563842773438,1138458.09341225,-0.08785318517300315,-0.02452107852324173,0.2780654547084704,-0.03729361295700073,0.07242163270711899,0.4106587469577789,0.09405717253684998,-0.06264704465866089,-0.00978541374206543,XArbitraryCorrectedZVertical,0.1379079641939356,-0.01821537576553709,-0.04518291185243929,0.9892462755315398,-0.02357681840658188,-0.274495929479599,-0.9612991809844971,-2.556419372558594,-24.94189453125,-27.62359619140625,-1,2,0,unknown,0,null,null,0,0,0,0,0,0,0,null,0,0,0,0,1715076821.556991,0.0.0.0,100.108.141.32,my_iOS_device,0,1,1715076821.527715,1,0.95,0
2024-05-07T12:13:42.048+02:00,9,1715076821.277714,53.22957662085213,10.40524342641879,30.78252,1.086196,0.5619071,-1,-1,2.400000095367432,14.98785191438325,-9999,1715076822.044392,-3.13128662109375,-23.9345703125,-28.3004150390625,172.2932434082031,168.1248016357422,11.814377784729,1138458.17807225,-0.05426025390625,-0.3908843994140625,-1.029006958007812,1138458.13823225,-0.4383113086223602,-0.05939115583896637,0.2461722195148468,1138458.15537225,105.8217620849609,-368.882568359375,-797.961669921875,1138458.16313225,-0.06780932132719315,-0.03163098752697724,0.2546450423057817,-0.5163546204566956,-0.09566339105367661,0.0268997997045517,-0.02110615931451321,-0.1767632961273193,-0.06747555732727051,XArbitraryCorrectedZVertical,0.1263581815762989,-0.0199816119296387,-0.03562655988465138,0.9911434222377422,-0.03060587123036385,-0.2519019246101379,-0.967268705368042,-2.913314819335938,-24.25723266601562,-28.25286865234375,-1,2,0,unknown,0,null,null,0,0,0,0,0,0,0,null,0,0,0,0,1715076821.556991,0.0.0.0,100.108.141.32,my_iOS_device,0,1,1715076821.527715,1,0.95,0
2024-05-07T12:13:42.099+02:00,10,1715076821.277714,53.22957662085213,10.40524342641879,30.78252,1.086196,0.5619071,-1,-1,2.400000095367432,14.98785191438325,-9999,1715076822.08429,-3.294464111328125,-23.70254516601562,-28.42938232421875,172.3712158203125,168.2027740478516,11.81633281707764,1138458.23783225,-0.078582763671875,-0.3609466552734375,-0.834747314453125,1138458.19799225,-0.2105596363544464,-0.09231022000312805,-0.01411954779177904,1138458.21631925,105.7002258300781,-368.2988891601562,-798.044189453125,1138458.23285225,-0.07020814842869404,-0.03331703242662275,0.2378881424939709,-0.03176691383123398,0.213128536939621,-0.07617998123168945,-0.05238980427384377,-0.1267149895429611,0.1284792423248291,XArbitraryCorrectedZVertical,0.117993737824031,-0.02069400930072439,-0.03681950521852207,0.9921157191890706,-0.03237276151776314,-0.2356507778167725,-0.9712984561920166,-3.031715393066406,-23.77761840820312,-28.47857666015625,-1,2,0,unknown,0,null,null,0,0,0,0,0,0,0,null,0,0,0,0,1715076821.556991,0.0.0.0,100.108.141.32,my_iOS_device,0,1,1715076821.527715,1,0.95,0
