loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_Timestamp_since1970(s),IP_en0(txt),IP_pdp_ip0(txt),deviceID(txt),deviceOrientationTimeStamp_since1970(s),deviceOrientation(Z),batteryTimeStamp_since1970(s),batteryState(R),batteryLevel(Z),label(N)
2024-05-07T12:22:30.319+02:00,1,1715077349.999955,53.22955422268382,10.40530942834997,30.39775,0.03750819,1.35897,65.26075567703447,180,3.338085375268049,4.762533260798334,-9999,1715077350.313956,0.655487060546875,-19.90282440185547,-37.02738189697266,185.9176330566406,181.7452697753906,14.03595447540283,12378.0891205,-0.020263671875,-0.046356201171875,-1.059188842773438,12378.0640545,0.05681481212377548,-0.3027034103870392,0.1431997716426849,12378.0888565,130.6219635009766,-50.36457824707031,13.36393737792969,12378.0778395,-1.486807869917658,0.0269560227166316,0.03593363502367747,0.06683617830276489,-0.2184584736824036,0.1200860142707825,0.005123332142829895,-0.0002069361507892609,-0.04884487390518188,XArbitraryCorrectedZVertical,0.0223448414252744,-0.002237949773951678,-0.6764487514149049,0.7361472198756847,0.02693535946309566,-0.03592590242624283,-0.9989913702011108,0.885162353515625,-19.8140869140625,-36.98078918457031,-1,2,12312.766018375,walking,2,2024-05-07T12:21:24.995+02:00,2024-05-07T12:07:32.247+02:00,800,0.7920287,0,0,598.1708,0,0,2024-05-07T12:22:29.165+02:00,12375.220693,0,-1.236607,101.6058,1715077350.317691,0.0.0.0,10.122.55.244,my_iOS_device,0,5,1715077350.293515,1,0.6,0
2024-05-07T12:22:30.349+02:00,2,1715077349.999955,53.22955422268382,10.40530942834997,30.39775,0.03750819,1.35897,65.26075567703447,180,3.338085375268049,4.762533260798334,-9999,1715077350.333943,0.6185150146484375,-20.05605697631836,-37.11223983764648,185.8637084960938,181.6913452148438,14.03698348999023,12378.1191995,0.013824462890625,-0.04132080078125,-0.9912109375,12378.0941335,0.06553000956773758,-0.1117201372981071,0.0470263659954071,12378.1199105,130.6041107177734,-50.41006469726562,13.64408874511719,12378.1079195,-1.484907185169569,0.02316357504150456,0.03808962137110421,0.05261993035674095,-0.1137295141816139,0.03161747008562088,-0.03818989545106888,-0.01642401516437531,-0.04017794132232666,XArbitraryCorrectedZVertical,0.0218594793914936,-0.004342651059538935,-0.6757673278367103,0.7367780326593049,0.02314470335841179,-0.03808041289448738,-0.9990066289901733,0.6185150146484375,-20.05605697631836,-37.11223983764648,-1,2,12312.766018375,walking,2,2024-05-07T12:21:24.995+02:00,2024-05-07T12:07:32.247+02:00,800,0.7920287,0,0,598.1708,0,0,2024-05-07T12:22:29.165+02:00,12375.220693,0,-1.236607,101.6058,1715077350.317691,0.0.0.0,10.122.55.244,my_iOS_device,0,5,1715077350.293515,1,0.6,0
2024-05-07T12:22:30.379+02:00,3,1715077349.999955,53.22955422268382,10.40530942834997,30.39775,0.03750819,1.35897,65.26075567703447,180,3.338085375268049,4.762533260798334,-9999,1715077350.374161,0.3332977294921875,-20.05488204956055,-36.95478820800781,185.8342895507812,181.6619262695312,14.03887557983398,12378.1492795,0.034759521484375,-0.02569580078125,-1.017654418945312,12378.1242135,0.02088237926363945,-0.1431382447481155,-0.002273540711030364,12378.1509625,130.3119659423828,-50.38005065917969,13.37753295898438,12378.1379985,-1.484775338317421,0.01965385012068976,0.0386919861452916,-0.01513882353901863,-0.07374848425388336,0.02313393168151379,0.001007242128252983,0.001435600221157074,0.00835120677947998,XArbitraryCorrectedZVertical,0.02089577764389918,-0.005837834032843119,-0.6757499885407705,0.7368115398829957,0.01963787525892258,-0.03868233412504196,-0.9990585446357727,0.4148712158203125,-20.13970947265625,-37.12112808227539,-1,2,12312.766018375,walking,2,2024-05-07T12:21:24.995+02:00,2024-05-07T12:07:32.247+02:00,800,0.7920287,0,0,598.1708,0,0,2024-05-07T12:22:29.165+02:00,12375.220693,0,-1.236607,101.6058,1715077350.317691,0.0.0.0,10.122.55.244,my_iOS_device,0,5,1715077350.293515,1,0.6,0
2024-05-07T12:22:30.409+02:00,4,1715077349.999955,53.22955422268382,10.40530942834997,30.39775,0.03750819,1.35897,65.26075567703447,180,3.338085375268049,4.762533260798334,-9999,1715077350.394216,0.2638397216796875,-20.10671615600586,-36.92097854614258,185.7593841552734,181.5870208740234,14.03922939300537,12378.1793585,0.022735595703125,-0.046173095703125,-1.010879516601562,12378.1542925,-0.00845766719430685,0.03108441643416882,0.06507061421871185,12378.1820145,130.6368865966797,-50.19462585449219,13.33778381347656,12378.1680785,-1.483086381366883,0.01976871345712528,0.03836549020397607,0.01067827921360731,0.007918322458863258,0.06149372458457947,0.009620266035199165,0.01664279028773308,-0.02597081661224365,XArbitraryCorrectedZVertical,0.02081913893107808,-0.005667576708086861,-0.6751296360157168,0.7373835496928864,0.01975288055837154,-0.03835608065128326,-0.9990688562393188,0.2638397216796875,-20.10671615600586,-36.92097854614258,-1,2,12312.766018375,walking,2,2024-05-07T12:21:24.995+02:00,2024-05-07T12:07:32.247+02:00,800,0.7920287,0,0,598.1708,0,0,2024-05-07T12:22:29.165+02:00,12375.220693,0,-1.236607,101.6058,1715077350.317691,0.0.0.0,10.122.55.244,my_iOS_device,0,5,1715077350.293515,1,0.6,0
2024-05-07T12:22:30.439+02:00,5,1715077349.999955,53.22955422268382,10.40530942834997,30.39775,0.03750819,1.35897,65.26075567703447,180,3.338085375268049,4.762533260798334,-9999,1715077350.434334,0.281951904296875,-20.13653945922852,-37.10211181640625,185.6596374511719,181.4872741699219,14.04028511047363,12378.2094385,0.0135498046875,-0.0482177734375,-0.992156982421875,12378.1843725,0.04936755076050758,-0.08334176242351532,0.04436719790101051,12378.1820145,130.6368865966797,-50.19462585449219,13.33778381347656,12378.1981575,-1.48165046082227,0.01666259722661385,0.04000130503741727,0.07926086336374283,-0.166124016046524,0.03816404938697815,0.01405216380953789,-0.008272942155599594,-0.006721735000610352,XArbitraryCorrectedZVertical,0.02037880153933835,-0.007350548957690332,-0.6746157345019141,0.7378511968406449,0.01664849743247032,-0.03999063745141029,-0.9990613460540771,0.386810302734375,-20.12531280517578,-37.08000564575195,-1,2,12312.766018375,walking,2,2024-05-07T12:21:24.995+02:00,2024-05-07T12:07:32.247+02:00,800,0.7920287,0,0,598.1708,0,0,2024-05-07T12:22:29.165+02:00,12375.220693,0,-1.236607,101.6058,1715077350.317691,0.0.0.0,10.122.55.244,my_iOS_device,0,5,1715077350.293515,1,0.6,0
2024-05-07T12:22:30.469+02:00,6,1715077349.999955,53.22955422268382,10.40530942834997,30.39775,0.03750819,1.35897,65.26075567703447,180,3.338085375268049,4.762533260798334,-9999,1715077350.454539,0.2015838623046875,-20.15066528320312,-37.01436614990234,185.6484527587891,181.4760894775391,14.04022884368896,12378.2395175,-0.0018768310546875,-0.05029296875,-0.9698638916015625,12378.2144515,0.05891897529363632,-0.1770898252725601,0.01530785020440817,12378.2130685,130.1958465576172,-50.42901611328125,13.60366821289062,12378.2282375,-1.481150595322273,0.0116177065757365,0.04169805677327232,0.02219020575284958,-0.1802023947238922,-0.005546863190829754,-0.009471138939261436,-0.00821029394865036,0.01799952983856201,XArbitraryCorrectedZVertical,0.01930532057132797,-0.009779402099064917,-0.6744652421205438,0.7379893152596109,0.01160734705626965,-0.04168597608804703,-0.9990633130073547,0.2015838623046875,-20.15066528320312,-37.01436614990234,-1,2,12312.766018375,walking,2,2024-05-07T12:21:24.995+02:00,2024-05-07T12:07:32.247+02:00,800,0.7920287,0,0,598.1708,0,0,2024-05-07T12:22:29.165+02:00,12375.220693,0,-1.236607,101.6058,1715077350.317691,0.0.0.0,10.122.55.244,my_iOS_device,0,5,1715077350.293515,1,0.6,0
2024-05-07T12:22:30.499+02:00,7,1715077349.999955,53.22955422268382,10.40530942834997,30.39775,0.03750819,1.35897,65.26075567703447,180,3.338085375268049,4.762533260798334,-9999,1715077350.494523,0.0609893798828125,-20.16106033325195,-36.95583724975586,185.6949462890625,181.5225830078125,14.03789234161377,12378.2695975,0.0117645263671875,-0.0489044189453125,-0.99310302734375,12378.2445305,-0.01677178964018822,-0.1580639332532883,-0.02016998268663883,12378.2441215,130.3616638183594,-50.51141357421875,13.57351684570312,12378.2583165,-1.481725642094798,0.007704916808978365,0.04057509707177978,-0.01528179459273815,-0.1647560745477676,-0.01846540346741676,-0.0005116318352520466,-0.008599884808063507,0.02443110942840576,XArbitraryCorrectedZVertical,0.01756834832280238,-0.01084944385020492,-0.6747232619882745,0.7377819425707863,0.007698499131947756,-0.04056396335363388,-0.9991472959518433,0.0043487548828125,-19.98889923095703,-36.93380355834961,-1,2,12312.766018375,walking,2,2024-05-07T12:21:24.995+02:00,2024-05-07T12:07:32.247+02:00,800,0.7920287,0,0,598.1708,0,0,2024-05-07T12:22:29.165+02:00,12375.220693,0,-1.236607,101.6058,1715077350.317691,0.0.0.0,10.122.55.244,my_iOS_device,0,5,1715077350.293515,1,0.6,0
2024-05-07T12:22:30.535+02:00,8,1715077349.999955,53.22955422268382,10.40530942834997,30.39775,0.03750819,1.35897,65.26075567703447,180,3.338085375268049,4.762533260798334,-9999,1715077350.534488,0.0647125244140625,-20.23033142089844,-36.99098205566406,185.8365478515625,181.6641845703125,14.03544616699219,12378.2996765,0.0182952880859375,-0.0591278076171875,-0.9656219482421875,12378.2746105,0.008143946528434753,-0.1450035274028778,-0.03903501853346825,12378.2751735,129.9049377441406,-50.63156127929688,13.25791931152344,12378.2883955,-1.482929580551725,0.004547470668502423,0.04100423577813948,0.01585644111037254,-0.1931372582912445,-0.06383801251649857,0.004169113468378782,-0.01073458045721054,0.009006321430206299,XArbitraryCorrectedZVertical,0.01665409159870119,-0.01216900848952009,-0.6751908364021126,0.737354546304516,0.004543632734566927,-0.04099274799227715,-0.9991490840911865,0.0525970458984375,-20.15698623657227,-37.0164909362793,-1,2,12312.766018375,walking,2,2024-05-07T12:21:24.995+02:00,2024-05-07T12:07:32.247+02:00,800,0.7920287,0,0,598.1708,0,0,2024-05-07T12:22:29.165+02:00,12375.220693,0,-1.236607,101.6058,1715077350.317691,0.0.0.0,10.122.55.244,my_iOS_device,0,5,1715077350.293515,1,0.6,0
2024-05-07T12:22:30.568+02:00,9,1715077349.999955,53.22955422268382,10.40530942834997,30.39775,0.03750819,1.35897,65.26075567703447,180,3.338085375268049,4.762533260798334,-9999,1715077350.554542,-0.2882080078125,-20.21664047241211,-36.97208404541016,185.9061279296875,181.7337646484375,14.03482437133789,12378.3297565,0.011993408203125,-0.08441162109375,-0.96044921875,12378.3046895,0.006297843065112829,-0.2498138248920441,-0.08057340234518051,12378.3062255,130.2307434082031,-50.53994750976562,13.54795837402344,12378.3184755,-1.485170644458883,-0.002291838992998114,0.0415370415982305,-0.03812987357378006,-0.2132186442613602,-0.0684003084897995,0.01634318381547928,-0.02007466554641724,0.04295808076858521,XArbitraryCorrectedZVertical,0.0145248361216576,-0.01488659023914027,-0.6760660960010278,0.7365474006995932,-0.002289860276505351,-0.04152509942650795,-0.9991348385810852,-0.3484039306640625,-20.09209060668945,-37.17556381225586,-1,2,12312.766018375,walking,2,2024-05-07T12:21:24.995+02:00,2024-05-07T12:07:32.247+02:00,800,0.7920287,0,0,598.1708,0,0,2024-05-07T12:22:29.165+02:00,12375.220693,0,-1.236607,101.6058,1715077350.317691,0.0.0.0,10.122.55.244,my_iOS_device,0,5,1715077350.293515,1,0.6,0
2024-05-07T12:22:30.590+02:00,10,1715077349.999955,53.22955422268382,10.40530942834997,30.39775,0.03750819,1.35897,65.26075567703447,180,3.338085375268049,4.762533260798334,-9999,1715077350.574744,-0.1291961669921875,-20.2174186706543,-37.07941436767578,186.0064086914062,181.8340454101562,14.03513240814209,12378.3598355,-0.002777099609375,-0.040496826171875,-0.9583740234375,12378.3347695,-0.08125863969326019,-0.1064872965216637,-0.06469777226448059,12378.3372785,129.66650390625,-50.48191833496094,13.41157531738281,12378.3485545,-1.48739801919783,-0.006445286302472968,0.03937265280649276,-0.1525860577821732,-0.2772876620292664,-0.1250429153442383,0.005600991193205118,-0.04286716505885124,0.04838329553604126,XArbitraryCorrectedZVertical,0.01230617027465037,-0.01569830851057539,-0.6769268824235278,0.7357799580599464,-0.006440246477723122,-0.03936248272657394,-0.9992042183876038,-0.1291961669921875,-20.2174186706543,-37.07941436767578,-1,2,12312.766018375,walking,2,2024-05-07T12:21:24.995+02:00,2024-05-07T12:07:32.247+02:00,800,0.7920287,0,0,598.1708,0,0,2024-05-07T12:22:29.165+02:00,12375.220693,0,-1.236607,101.6058,1715077350.317691,0.0.0.0,10.122.55.244,my_iOS_device,0,5,1715077350.293515,1,0.6,0
